Match ID,Date,Venue,Bat First,Bat Second,Innings,Over,Ball,Batter,Non Striker,Bowler,Batter Runs,Extra Runs,Runs From Ball,Ball Rebowled,Extra Type ,Wicket,Method,Player Out,Innings Runs,Innings Wickets,Target Score,Runs to Get,Balls Remaining,Winner,Chased Successfully,Total Batter Runs,Total Non Striker Runs,Batter Balls Faced,Non Striker Balls Faced,Player Out Runs,Player Out Balls Faced,Bowler Runs Conceded,Valid Ball,match_no,fielder
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,18,6,Anuj Rawat,KD Karthik,TU Deshpande,4,0,4,,[],0,,,148,5,174,0,12,CSK,0,41,26,22,17,,,4,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,19,1,KD Karthik,Anuj Rawat,Mustafizur Rahman,2,0,2,,[],0,,,150,5,174,0,11,CSK,0,28,41,18,22,,,2,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,19,2,KD Karthik,Anuj Rawat,Mustafizur Rahman,1,0,1,,[],0,,,151,5,174,0,10,CSK,0,29,41,19,22,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,19,3,Anuj Rawat,KD Karthik,Mustafizur Rahman,6,0,6,,[],0,,,157,5,174,0,9,CSK,0,47,29,23,19,,,6,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,19,4,Anuj Rawat,KD Karthik,Mustafizur Rahman,1,0,1,,[],0,,,158,5,174,0,8,CSK,0,48,29,24,19,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,19,5,KD Karthik,Anuj Rawat,Mustafizur Rahman,4,0,4,,[],0,,,162,5,174,0,7,CSK,0,33,48,20,24,,,4,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,19,6,KD Karthik,Anuj Rawat,Mustafizur Rahman,0,1,1,,['wides'],0,,,163,5,174,0,6,CSK,0,33,48,20,0,,,1,0,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,19,6,KD Karthik,Anuj Rawat,Mustafizur Rahman,0,1,1,,['legbyes'],0,,,164,5,174,0,6,CSK,0,33,48,21,24,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,20,1,KD Karthik,Anuj Rawat,TU Deshpande,0,1,1,,['wides'],0,,,165,5,174,0,5,CSK,0,33,48,21,0,,,1,0,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,20,1,KD Karthik,Anuj Rawat,TU Deshpande,0,0,0,,[],0,,,165,5,174,0,5,CSK,0,33,48,22,24,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,20,2,KD Karthik,Anuj Rawat,TU Deshpande,0,0,0,,[],0,,,165,5,174,0,4,CSK,0,33,48,23,24,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,20,3,KD Karthik,Anuj Rawat,TU Deshpande,0,1,1,,['wides'],0,,,166,5,174,0,3,CSK,0,33,48,23,0,,,1,0,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,20,3,KD Karthik,Anuj Rawat,TU Deshpande,1,0,1,,[],0,,,167,5,174,0,3,CSK,0,34,48,24,24,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,20,4,Anuj Rawat,KD Karthik,TU Deshpande,0,0,0,,[],0,,,167,5,174,0,2,CSK,0,48,34,25,24,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,20,5,Anuj Rawat,KD Karthik,TU Deshpande,0,2,2,,['wides'],0,,,169,5,174,0,1,CSK,0,48,34,25,0,,,2,0,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,20,5,KD Karthik,Anuj Rawat,TU Deshpande,4,0,4,,[],0,,,173,5,174,0,1,CSK,0,38,48,25,25,,,4,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,20,6,KD Karthik,Anuj Rawat,TU Deshpande,0,0,0,,[],1,runout,Anuj Rawat,173,6,174,0,0,CSK,0,38,48,26,25,48,25,0,1,1,MS Dhoni
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,1,1,RD Gaikwad,R Ravindra,Mohammed Siraj,4,0,4,,[],0,,,4,0,174,170,119,CSK,1,4,0,1,0,,,4,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,1,2,RD Gaikwad,R Ravindra,Mohammed Siraj,0,0,0,,[],0,,,4,0,174,170,118,CSK,1,4,0,2,0,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,1,3,RD Gaikwad,R Ravindra,Mohammed Siraj,0,0,0,,[],0,,,4,0,174,170,117,CSK,1,4,0,3,0,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,1,4,RD Gaikwad,R Ravindra,Mohammed Siraj,0,0,0,,[],0,,,4,0,174,170,116,CSK,1,4,0,4,0,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,1,5,RD Gaikwad,R Ravindra,Mohammed Siraj,4,0,4,,[],0,,,8,0,174,166,115,CSK,1,8,0,5,0,,,4,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,1,6,RD Gaikwad,R Ravindra,Mohammed Siraj,0,0,0,,[],0,,,8,0,174,166,114,CSK,1,8,0,6,0,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,2,1,R Ravindra,RD Gaikwad,Yash Dayal,4,0,4,,[],0,,,12,0,174,162,113,CSK,1,4,8,1,6,,,4,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,2,2,R Ravindra,RD Gaikwad,Yash Dayal,1,0,1,,[],0,,,13,0,174,161,112,CSK,1,5,8,2,6,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,2,3,RD Gaikwad,R Ravindra,Yash Dayal,0,0,0,,[],0,,,13,0,174,161,111,CSK,1,8,5,7,2,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,2,4,RD Gaikwad,R Ravindra,Yash Dayal,0,0,0,,[],0,,,13,0,174,161,110,CSK,1,8,5,8,2,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,2,5,RD Gaikwad,R Ravindra,Yash Dayal,0,0,0,,[],0,,,13,0,174,161,109,CSK,1,8,5,9,2,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,2,6,RD Gaikwad,R Ravindra,Yash Dayal,0,0,0,,[],0,,,13,0,174,161,108,CSK,1,8,5,10,2,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,3,1,R Ravindra,RD Gaikwad,Mohammed Siraj,0,1,1,,['wides'],0,,,14,0,174,160,107,CSK,1,5,8,2,0,,,1,0,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,3,1,R Ravindra,RD Gaikwad,Mohammed Siraj,4,0,4,,[],0,,,18,0,174,156,107,CSK,1,9,8,3,10,,,4,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,3,2,R Ravindra,RD Gaikwad,Mohammed Siraj,1,0,1,,[],0,,,19,0,174,155,106,CSK,1,10,8,4,10,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,3,3,RD Gaikwad,R Ravindra,Mohammed Siraj,1,0,1,,[],0,,,20,0,174,154,105,CSK,1,9,10,11,4,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,3,4,R Ravindra,RD Gaikwad,Mohammed Siraj,1,0,1,,[],0,,,21,0,174,153,104,CSK,1,11,9,5,11,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,3,5,RD Gaikwad,R Ravindra,Mohammed Siraj,1,0,1,,[],0,,,22,0,174,152,103,CSK,1,10,11,12,5,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,3,6,R Ravindra,RD Gaikwad,Mohammed Siraj,6,0,6,,[],0,,,28,0,174,146,102,CSK,1,17,10,6,12,,,6,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,4,1,RD Gaikwad,R Ravindra,Yash Dayal,1,0,1,,[],0,,,29,0,174,145,101,CSK,1,11,17,13,6,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,4,2,R Ravindra,RD Gaikwad,Yash Dayal,4,0,4,,[],0,,,33,0,174,141,100,CSK,1,21,11,7,13,,,4,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,4,3,R Ravindra,RD Gaikwad,Yash Dayal,0,0,0,,[],0,,,33,0,174,141,99,CSK,1,21,11,8,13,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,4,4,R Ravindra,RD Gaikwad,Yash Dayal,1,0,1,,[],0,,,34,0,174,140,98,CSK,1,22,11,9,13,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,4,5,RD Gaikwad,R Ravindra,Yash Dayal,4,0,4,,[],0,,,38,0,174,136,97,CSK,1,15,22,14,9,,,4,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,4,6,RD Gaikwad,R Ravindra,Yash Dayal,0,0,0,,[],1,caught,RD Gaikwad,38,1,174,136,96,CSK,1,15,22,15,9,15,15,0,1,1,C Green
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,5,1,R Ravindra,AM Rahane,AS Joseph,6,0,6,,[],0,,,44,1,174,130,95,CSK,1,28,0,10,0,,,6,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,5,2,R Ravindra,AM Rahane,AS Joseph,1,0,1,,[],0,,,45,1,174,129,94,CSK,1,29,0,11,0,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,5,3,AM Rahane,R Ravindra,AS Joseph,0,0,0,,[],0,,,45,1,174,129,93,CSK,1,0,29,1,11,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,5,4,AM Rahane,R Ravindra,AS Joseph,1,0,1,,[],0,,,46,1,174,128,92,CSK,1,1,29,2,11,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,5,5,R Ravindra,AM Rahane,AS Joseph,0,1,1,,['wides'],0,,,47,1,174,127,91,CSK,1,29,1,11,0,,,1,0,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,5,5,R Ravindra,AM Rahane,AS Joseph,2,0,2,,[],0,,,49,1,174,125,91,CSK,1,31,1,12,2,,,2,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,5,6,R Ravindra,AM Rahane,AS Joseph,0,0,0,,[],0,,,49,1,174,125,90,CSK,1,31,1,13,2,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,6,1,AM Rahane,R Ravindra,Yash Dayal,0,0,0,,[],0,,,49,1,174,125,89,CSK,1,1,31,3,13,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,6,2,AM Rahane,R Ravindra,Yash Dayal,0,0,0,,[],0,,,49,1,174,125,88,CSK,1,1,31,4,13,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,6,3,AM Rahane,R Ravindra,Yash Dayal,6,0,6,,[],0,,,55,1,174,119,87,CSK,1,7,31,5,13,,,6,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,6,4,AM Rahane,R Ravindra,Yash Dayal,2,0,2,,[],0,,,57,1,174,117,86,CSK,1,9,31,6,13,,,2,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,6,5,AM Rahane,R Ravindra,Yash Dayal,2,0,2,,[],0,,,59,1,174,115,85,CSK,1,11,31,7,13,,,2,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,6,6,AM Rahane,R Ravindra,Yash Dayal,3,0,3,,[],0,,,62,1,174,112,84,CSK,1,14,31,8,13,,,3,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,7,1,AM Rahane,R Ravindra,KV Sharma,0,0,0,,[],0,,,62,1,174,112,83,CSK,1,14,31,9,13,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,7,2,AM Rahane,R Ravindra,KV Sharma,2,0,2,,[],0,,,64,1,174,110,82,CSK,1,16,31,10,13,,,2,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,7,3,AM Rahane,R Ravindra,KV Sharma,0,0,0,,[],0,,,64,1,174,110,81,CSK,1,16,31,11,13,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,7,4,AM Rahane,R Ravindra,KV Sharma,1,0,1,,[],0,,,65,1,174,109,80,CSK,1,17,31,12,13,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,7,5,R Ravindra,AM Rahane,KV Sharma,6,0,6,,[],0,,,71,1,174,103,79,CSK,1,37,17,14,12,,,6,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,7,6,R Ravindra,AM Rahane,KV Sharma,0,0,0,,[],1,caught,R Ravindra,71,2,174,103,78,CSK,1,37,17,15,12,37,15,0,1,1,RM Patidar
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,8,1,AM Rahane,DJ Mitchell,Mayank Dagar,1,0,1,,[],0,,,72,2,174,102,77,CSK,1,18,0,13,0,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,8,2,DJ Mitchell,AM Rahane,Mayank Dagar,0,0,0,,[],0,,,72,2,174,102,76,CSK,1,0,18,1,13,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,8,3,DJ Mitchell,AM Rahane,Mayank Dagar,0,0,0,,[],0,,,72,2,174,102,75,CSK,1,0,18,2,13,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,8,4,DJ Mitchell,AM Rahane,Mayank Dagar,0,0,0,,[],0,,,72,2,174,102,74,CSK,1,0,18,3,13,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,8,5,DJ Mitchell,AM Rahane,Mayank Dagar,1,0,1,,[],0,,,73,2,174,101,73,CSK,1,1,18,4,13,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,8,6,AM Rahane,DJ Mitchell,Mayank Dagar,0,0,0,,[],0,,,73,2,174,101,72,CSK,1,18,1,14,4,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,9,1,DJ Mitchell,AM Rahane,KV Sharma,0,0,0,,[],0,,,73,2,174,101,71,CSK,1,1,18,5,14,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,9,2,DJ Mitchell,AM Rahane,KV Sharma,6,0,6,,[],0,,,79,2,174,95,70,CSK,1,7,18,6,14,,,6,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,9,3,DJ Mitchell,AM Rahane,KV Sharma,6,0,6,,[],0,,,85,2,174,89,69,CSK,1,13,18,7,14,,,6,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,9,4,DJ Mitchell,AM Rahane,KV Sharma,1,0,1,,[],0,,,86,2,174,88,68,CSK,1,14,18,8,14,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,9,5,AM Rahane,DJ Mitchell,KV Sharma,1,0,1,,[],0,,,87,2,174,87,67,CSK,1,19,14,15,8,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,9,6,DJ Mitchell,AM Rahane,KV Sharma,1,0,1,,[],0,,,88,2,174,86,66,CSK,1,15,19,9,15,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,10,1,DJ Mitchell,AM Rahane,Mayank Dagar,1,0,1,,[],0,,,89,2,174,85,65,CSK,1,16,19,10,15,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,10,2,AM Rahane,DJ Mitchell,Mayank Dagar,1,0,1,,[],0,,,90,2,174,84,64,CSK,1,20,16,16,10,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,10,3,DJ Mitchell,AM Rahane,Mayank Dagar,0,0,0,,[],0,,,90,2,174,84,63,CSK,1,16,20,11,16,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,10,4,DJ Mitchell,AM Rahane,Mayank Dagar,0,0,0,,[],0,,,90,2,174,84,62,CSK,1,16,20,12,16,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,10,5,DJ Mitchell,AM Rahane,Mayank Dagar,1,0,1,,[],0,,,91,2,174,83,61,CSK,1,17,20,13,16,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,10,6,AM Rahane,DJ Mitchell,Mayank Dagar,1,0,1,,[],0,,,92,2,174,82,60,CSK,1,21,17,17,13,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,11,1,AM Rahane,DJ Mitchell,C Green,0,1,1,,['wides'],0,,,93,2,174,81,59,CSK,1,21,17,17,0,,,1,0,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,11,1,AM Rahane,DJ Mitchell,C Green,6,0,6,,[],0,,,99,2,174,75,59,CSK,1,27,17,18,13,,,6,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,11,2,AM Rahane,DJ Mitchell,C Green,0,0,0,,[],1,caught,AM Rahane,99,3,174,75,58,CSK,1,27,17,19,13,27,19,0,1,1,GJ Maxwell
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,11,3,S Dube,DJ Mitchell,C Green,1,0,1,,[],0,,,100,3,174,74,57,CSK,1,1,17,1,13,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,11,4,DJ Mitchell,S Dube,C Green,1,0,1,,[],0,,,101,3,174,73,56,CSK,1,18,1,14,1,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,11,5,S Dube,DJ Mitchell,C Green,0,0,0,,[],0,,,101,3,174,73,55,CSK,1,1,18,2,14,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,11,6,S Dube,DJ Mitchell,C Green,1,0,1,,[],0,,,102,3,174,72,54,CSK,1,2,18,3,14,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,12,1,S Dube,DJ Mitchell,AS Joseph,1,0,1,,[],0,,,103,3,174,71,53,CSK,1,3,18,4,14,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,12,2,DJ Mitchell,S Dube,AS Joseph,1,0,1,,[],0,,,104,3,174,70,52,CSK,1,19,3,15,4,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,12,3,S Dube,DJ Mitchell,AS Joseph,1,0,1,,[],0,,,105,3,174,69,51,CSK,1,4,19,5,15,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,12,4,DJ Mitchell,S Dube,AS Joseph,1,0,1,,[],0,,,106,3,174,68,50,CSK,1,20,4,16,5,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,12,5,S Dube,DJ Mitchell,AS Joseph,1,0,1,,[],0,,,107,3,174,67,49,CSK,1,5,20,6,16,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,12,6,DJ Mitchell,S Dube,AS Joseph,2,0,2,,[],0,,,109,3,174,65,48,CSK,1,22,5,17,6,,,2,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,13,1,S Dube,DJ Mitchell,C Green,0,0,0,,[],0,,,109,3,174,65,47,CSK,1,5,22,7,17,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,13,2,S Dube,DJ Mitchell,C Green,1,0,1,,[],0,,,110,3,174,64,46,CSK,1,6,22,8,17,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,13,3,DJ Mitchell,S Dube,C Green,0,0,0,,[],1,caught,DJ Mitchell,110,4,174,64,45,CSK,1,22,6,18,8,22,18,0,1,1,RM Patidar
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,13,4,RA Jadeja,S Dube,C Green,0,0,0,,[],0,,,110,4,174,64,44,CSK,1,0,6,1,8,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,13,5,RA Jadeja,S Dube,C Green,0,1,1,,['wides'],0,,,111,4,174,63,43,CSK,1,0,6,1,0,,,1,0,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,13,5,RA Jadeja,S Dube,C Green,2,0,2,,[],0,,,113,4,174,61,43,CSK,1,2,6,2,8,,,2,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,13,6,RA Jadeja,S Dube,C Green,1,0,1,,[],0,,,114,4,174,60,42,CSK,1,3,6,3,8,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,14,1,RA Jadeja,S Dube,GJ Maxwell,0,0,0,,[],0,,,114,4,174,60,41,CSK,1,3,6,4,8,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,14,2,RA Jadeja,S Dube,GJ Maxwell,6,0,6,,[],0,,,120,4,174,54,40,CSK,1,9,6,5,8,,,6,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,14,3,RA Jadeja,S Dube,GJ Maxwell,1,0,1,,[],0,,,121,4,174,53,39,CSK,1,10,6,6,8,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,14,4,S Dube,RA Jadeja,GJ Maxwell,0,0,0,,[],0,,,121,4,174,53,38,CSK,1,6,10,9,6,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,14,5,S Dube,RA Jadeja,GJ Maxwell,0,0,0,,[],0,,,121,4,174,53,37,CSK,1,6,10,10,6,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,14,6,S Dube,RA Jadeja,GJ Maxwell,0,0,0,,[],0,,,121,4,174,53,36,CSK,1,6,10,11,6,,,0,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,15,1,RA Jadeja,S Dube,Mohammed Siraj,2,0,2,,[],0,,,123,4,174,51,35,CSK,1,12,6,7,11,,,2,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,15,2,RA Jadeja,S Dube,Mohammed Siraj,2,0,2,,[],0,,,125,4,174,49,34,CSK,1,14,6,8,11,,,2,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,15,3,RA Jadeja,S Dube,Mohammed Siraj,1,0,1,,[],0,,,126,4,174,48,33,CSK,1,15,6,9,11,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,15,4,S Dube,RA Jadeja,Mohammed Siraj,1,0,1,,[],0,,,127,4,174,47,32,CSK,1,7,15,12,9,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,15,5,RA Jadeja,S Dube,Mohammed Siraj,1,0,1,,[],0,,,128,4,174,46,31,CSK,1,16,7,10,12,,,1,1,1,
202401,3/22/2024,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,15,6,S Dube,RA Jadeja,Mohammed Siraj,0,0,0,,[],0,,,128,4,174,46,30,CSK,1,7,16,13,10,,,0,1,1,
